Index,Open,High,Low,Close,Volume,Adjusted
2011-11-04,186.27,187.14,184.74,186.38,3237600,176.04
2011-11-07,186.22,187.73,184.75,187.32,3530800,176.92
2011-11-08,187.48,187.88,185.51,187.25,4330600,177.57
2011-11-09,184.2,185.24,181.16,182.24,5494800,172.82
2011-11-10,183.58,184.77,181.87,183.35,3881600,173.87
2011-11-11,185.27,187.83,185.14,187.38,3665300,177.69
2011-11-14,189.17,189.84,186.85,187.35,6038600,177.66
2011-11-15,187.49,189.97,185.64,188.75,4585300,178.99
2011-11-16,187.82,189.9,186.3,186.62,4616800,176.97
2011-11-17,186.81,188.83,183.39,185.73,5840500,176.13
2011-11-18,186.71,186.97,184.66,185.24,4440900,175.66
2011-11-21,183.37,183.96,180,181.48,5145100,172.1
2011-11-22,182.22,182.98,180.29,181.31,4178600,171.94
2011-11-23,180.67,181.49,177.52,177.95,4800900,168.75
2011-11-25,178.01,179.56,177.06,177.06,2232800,167.91
2011-11-28,182.71,182.93,180.67,182.21,4524200,172.79
2011-11-29,182.02,183.31,180.84,180.94,3661600,171.59
2011-11-30,184.57,188.35,184.21,188,7836800,178.28
2011-12-01,187.01,189.99,186.77,189.45,4858800,179.66
2011-12-02,189.92,191.33,189.45,189.66,4962200,179.85
2011-12-05,191.18,193.61,190.38,190.84,5699400,180.97
2011-12-06,190.65,193.53,190.32,192.94,4144900,182.97
2011-12-07,191.99,194.9,191.28,194.05,5081700,184.02
2011-12-08,192.48,193.8,191.07,191.58,4369000,181.68
2011-12-09,192.91,194.87,192.4,194.56,4847900,184.5
2011-12-12,193.64,193.9,191.22,192.18,3796100,182.24
2011-12-13,193.46,194.3,190.64,191.15,5008400,181.27
2011-12-14,189.84,190.28,188,188.72,5057700,178.96
2011-12-15,190.48,191.2,186.89,187.48,4474500,177.79
2011-12-16,188.01,188.01,181.91,183.57,11849400,174.08
2011-12-19,184.51,184.69,182.25,182.89,5039900,173.43
2011-12-20,185.5,187.33,184.76,187.24,4740100,177.56
2011-12-21,183.22,183.5,179.04,181.47,9282500,172.09
2011-12-22,182.71,182.8,181,182.04,5052000,172.63
2011-12-23,183.11,184.85,181.89,184.75,3052300,175.2
2011-12-27,184.97,185.85,184.39,184.95,2775200,175.39
2011-12-28,185.19,185.4,183.34,183.99,2872000,174.48
2011-12-29,184.07,186.23,184.01,186.18,2941600,176.55
2011-12-30,186.33,186.48,183.85,183.88,3530900,174.37
2012-01-03,186.73,188.71,186,186.3,5646000,176.67
2012-01-04,185.57,186.33,184.94,185.54,4346700,175.95
2012-01-05,184.81,185.03,183.1,184.66,4463100,175.11
2012-01-06,184.39,184.48,182.31,182.54,4897100,173.1
2012-01-09,182.2,182.27,180.27,181.59,5201200,172.2
2012-01-10,183.23,183.72,181.2,181.31,5161000,171.94
2012-01-11,180.73,182.81,180.5,182.32,4110800,172.89
2012-01-12,181.86,181.91,178.38,180.55,6881000,171.22
2012-01-13,179.48,179.61,177.35,179.16,5279200,169.9
2012-01-17,180.36,182,179.32,180,6003400,170.69
2012-01-18,179.83,181.6,179.5,181.07,4600600,171.71
2012-01-19,181.79,182.36,180.35,180.52,8567200,171.19
2012-01-20,185.77,188.97,184.75,188.52,12849700,178.77
2012-01-23,187.91,190.52,187.67,189.98,5751700,180.16
2012-01-24,188.63,192.3,188.52,191.93,5345700,182.01
2012-01-25,191.33,192.24,189.61,191.73,4359700,181.82
2012-01-26,191.79,192.79,190.47,190.98,4004700,181.11
2012-01-27,190.01,191.77,189.81,190.46,3360400,180.61
2012-01-30,189.39,192.73,188.22,192.5,4359000,182.55
2012-01-31,193.09,193.1,191,192.6,4826800,182.64
2012-02-01,193.21,194.81,192.41,192.62,5088800,182.66
2012-02-02,192.72,193.33,191.33,191.53,3907300,181.63
2012-02-03,192.93,194.13,192.54,193.64,4521700,183.63
2012-02-06,192.48,193.76,192,192.82,3639800,182.85
2012-02-07,192.45,194.14,191.97,193.35,3433000,183.35
2012-02-08,192.78,193.58,191.73,192.95,3803800,183.69
2012-02-09,193.03,194.46,192.55,193.13,3876400,183.86
2012-02-10,191.76,192.43,191.28,192.42,3391100,183.18
2012-02-13,193.31,193.69,191.74,192.62,2458800,183.37
2012-02-14,191.76,192.6,190.83,192.22,3398100,182.99
2012-02-15,192.31,193.44,191.26,192.25,4020900,183.02
2012-02-16,192.61,193.25,192,193.02,3525500,183.75
2012-02-17,193.71,193.86,192.3,193.42,3746500,184.13
2012-02-21,193.73,194.24,192.46,193.39,3293600,184.11
2012-02-22,193.03,194.74,192.75,193.87,3275800,184.56
2012-02-23,193.87,199.23,193.28,197.61,8032700,188.12
2012-02-24,198.38,198.56,196.61,197.76,3353200,188.27
2012-02-27,196.78,198.71,196.1,197.53,3758400,188.05
2012-02-28,197.75,198.96,197.43,197.98,3167400,188.48
2012-02-29,197.86,199.17,196.45,196.73,5117100,187.29
2012-03-01,197.23,198.47,196.93,197.53,3560300,188.05
2012-03-02,197.1,198.89,197.06,198.81,3727400,189.27
2012-03-05,198.36,201.19,198.3,200.66,6938000,191.03
2012-03-06,199.14,199.64,196.81,197.26,5214700,187.79
2012-03-07,198.09,198.57,197.31,197.77,3346900,188.28
2012-03-08,199.24,199.99,198.65,199.81,3145800,190.22
2012-03-09,199.98,201.1,199.72,200.62,3178200,190.99
2012-03-12,200.93,201.57,200.23,201,3119700,191.35
2012-03-13,201.72,203.9,201.61,203.78,4866000,194
2012-03-14,203.78,205.15,203.64,204.72,4602300,194.89
2012-03-15,204.94,206.18,204.74,206,3621100,196.11
2012-03-16,207.03,207.52,206.01,206.01,9637000,196.12
2012-03-19,205.71,206.53,204.5,205.72,3763200,195.84
2012-03-20,204.74,205,203.7,204.25,3695100,194.44
2012-03-21,204.32,205.77,204.3,204.69,3329900,194.86
2012-03-22,204,205.99,203.96,205.49,3307800,195.63
2012-03-23,205.89,205.96,204.56,205.48,3036200,195.62
2012-03-26,206.45,207.92,206.32,207.77,3418200,197.8
2012-03-27,208.46,208.66,207,207.18,2704500,197.23
2012-03-28,207.44,208.69,206.27,207.29,3265700,197.34
2012-03-29,206.09,208.5,206.02,208.27,3403700,198.27
2012-03-30,208.74,209.12,208.01,208.65,3215200,198.63
2012-04-02,208.96,209.69,208.09,209.47,3387900,199.41
2012-04-03,209.31,210.69,208.54,209.5,4091500,199.44
2012-04-04,206.22,206.98,205.19,206.05,4404000,196.16
2012-04-05,205.15,205.68,204.46,205.47,3809000,195.61
2012-04-09,204.4,206.17,203.37,204.94,3326900,195.1
2012-04-10,204.94,205.74,202.17,202.33,4132900,192.62
2012-04-11,203.99,204.32,202.46,202.58,3366200,192.86
2012-04-12,202.8,205.56,202.64,205.32,2929600,195.46
2012-04-13,204.32,204.65,202.8,202.8,3767000,193.06
2012-04-16,204.74,205.97,202.72,202.72,3826600,192.99
2012-04-17,204.57,207.64,204.15,207.45,6065500,197.49
2012-04-18,202.43,204.07,200,200.13,10153500,190.52
2012-04-19,200.03,201.26,197.52,199.51,5762900,189.93
2012-04-20,199.83,200.12,199.09,199.6,4758200,190.02
2012-04-23,197.89,199.1,196.79,198.62,3618800,189.09
2012-04-24,199.06,202.48,198.87,200,5626300,190.4
2012-04-25,202.02,203.69,201.8,203.57,4003400,193.8
2012-04-26,203.4,206.21,203.4,205.58,3302700,195.71
2012-04-27,206.47,208.17,205.91,206.81,3496900,196.88
2012-04-30,206.71,207.96,206.32,207.08,2773200,197.14
2012-05-01,207.18,208.93,206.71,208,2715900,198.01
2012-05-02,206.97,208.27,206.91,208.06,2360300,198.07
2012-05-03,208.27,208.92,206.55,207.24,2826600,197.29
2012-05-04,206.47,207.11,204.4,204.99,4023600,195.15
2012-05-07,203.96,204.77,202.9,203.75,3373400,193.97
2012-05-08,202.44,203.06,199.72,201.48,3881500,192.61
2012-05-09,199.99,203,199.06,201.23,3742500,192.37
2012-05-10,201,203.25,200.02,200.6,3830500,191.77
2012-05-11,199.96,202.12,199.95,201.17,2391500,192.32
2012-05-14,199.92,200.71,198.56,199.44,3029200,190.66
2012-05-15,199.44,201.47,198.76,199.04,2987400,190.28
2012-05-16,199.42,201.35,198.18,199.73,5001000,190.94
2012-05-17,199.67,200.79,197.64,197.89,5626300,189.18
2012-05-18,198.78,198.78,195.16,195.88,5737100,187.26
2012-05-21,195.98,197.93,194.63,197.76,3831700,189.06
2012-05-22,198.04,198.26,196.06,196.82,3567100,188.16
2012-05-23,195.53,196.49,193.2,196.12,4100000,187.49
2012-05-24,195.99,196.28,194,196.09,3569300,187.46
2012-05-25,195.11,196,194,194.3,2901900,185.75
2012-05-29,195.22,198.08,195.22,196.46,3618500,187.81
2012-05-30,194.8,195.47,193.77,194.53,3602500,185.97
2012-05-31,194.1,194.93,192,192.9,9287500,184.41
2012-06-01,190.12,191.72,188.6,189.08,5206400,180.76
2012-06-04,188.34,189.38,187,188.54,4624500,180.24
2012-06-05,187.92,189.85,187.56,189.2,3556500,180.87
2012-06-06,190.78,194,190.02,193.99,3641300,185.45
2012-06-07,195.28,195.83,193.94,194.44,3701100,185.88
2012-06-08,193.71,195.14,192.7,195.14,2479200,186.55
2012-06-11,196.6,196.7,192.37,192.51,3273300,184.04
2012-06-12,192.14,194.67,192.14,194.55,3023700,185.99
2012-06-13,194.36,195.19,192.35,193.1,3247700,184.6
2012-06-14,193,195.83,192.74,195.1,3585000,186.51
2012-06-15,196.08,199.27,195.4,199.1,6389000,190.34
2012-06-18,197.57,199.64,197.17,198.29,3378900,189.56
2012-06-19,198.83,199.99,198.8,198.93,3297600,190.17
2012-06-20,198.7,199.74,197.5,198.78,3378200,190.03
2012-06-21,199.07,199.45,193.19,193.39,4316600,184.88
2012-06-22,193.87,194.88,193.22,193.7,8823000,185.17
2012-06-25,192.48,193.39,191.68,192.86,3211600,184.37
2012-06-26,193.54,193.68,190.75,191.95,3435900,183.5
2012-06-27,192.14,193.7,190.9,193,2762700,184.5
2012-06-28,191.23,192.08,188.9,191.4,3967300,182.98
2012-06-29,194.55,195.81,192.41,195.58,5259600,186.97
2012-07-02,196.36,197.2,194.85,195.83,2827000,187.21
2012-07-03,195.46,196.34,194.91,195.93,1450400,187.31
2012-07-05,194.88,196.85,193.63,195.29,2690200,186.69
2012-07-06,193.92,193.94,189.74,191.41,4952900,182.98
2012-07-09,190.76,191,188.05,189.67,3988100,181.32
2012-07-10,190.3,191.14,185.6,186.26,4690300,178.06
2012-07-11,186.22,187.36,183.51,185.25,5456100,177.1
2012-07-12,184.25,184.39,181.85,183.09,4931300,175.03
2012-07-13,183.46,186.33,183.03,186.01,3933000,177.82
2012-07-16,185.58,186.1,184.58,184.79,3144400,176.66
2012-07-17,185.73,186.29,183.2,183.65,5158600,175.57
2012-07-18,184.15,188.59,183.55,188.25,8019500,179.96
2012-07-19,193.4,196.85,192.97,195.34,10395400,186.74
2012-07-20,194.09,194.9,192.17,192.45,4789700,183.98
2012-07-23,189.78,191.3,188.2,190.83,3904500,182.43
2012-07-24,190.92,191.32,188.56,190.34,3597100,181.96
2012-07-25,190.31,192.77,189.32,191.08,3833800,182.67
2012-07-26,193.49,194.95,192.57,193.95,3282900,185.41
2012-07-27,195.1,197.41,193.95,196.39,4177300,187.75
2012-07-30,196.32,197.84,195.92,196.68,2787000,188.02
2012-07-31,196.5,197.58,195.88,195.98,3507000,187.35
2012-08-01,196.96,197.85,194.72,195.18,2559300,186.59
2012-08-02,194.16,196.6,193.02,194.45,2812600,185.89
2012-08-03,196.48,198.95,196.16,198.52,3278100,189.78
2012-08-06,198.76,199.94,198.52,198.76,2337800,190.01
2012-08-07,199.43,200.88,198.8,199.93,3209400,191.13
2012-08-08,198.27,199.69,198.16,199.03,2068300,191.08
2012-08-09,198.62,199.46,197.89,198.42,2160100,190.5
2012-08-10,197.87,199.37,197.24,199.29,2600500,191.33
2012-08-13,198.88,199.98,197.79,199.01,2418300,191.06
2012-08-14,198.88,199.33,197.72,198.29,2562300,190.37
2012-08-15,198.9,199.33,197.92,198.4,2111800,190.48
2012-08-16,198.77,201.32,198.12,200.84,2729500,192.82
2012-08-17,201.08,202,200.66,201.22,2551800,193.18
2012-08-20,200.69,201.13,200.03,200.5,2336000,192.49
2012-08-21,200.99,201,198.37,198.65,3111300,190.72
2012-08-22,198.64,198.65,196.9,197.25,3296100,189.37
2012-08-23,197.04,197.37,195.44,195.7,2757400,187.88
2012-08-24,194.96,198.11,194.2,197.77,2639500,189.87
2012-08-27,197.96,198.3,195.61,195.69,2498800,187.87
2012-08-28,195.56,196.11,194.5,194.87,2539200,187.09
2012-08-29,195.13,196.04,194.9,195.08,2141400,187.29
2012-08-30,194.77,195.47,193.18,193.37,2740900,185.65
2012-08-31,194.31,195.95,193.46,194.85,3193300,187.07
2012-09-04,196.61,197.17,193.25,194.54,4514400,186.77
2012-09-05,194.41,195.85,193.89,195.04,3312500,187.25
2012-09-06,196.26,199.46,196.11,199.1,3931700,191.15
2012-09-07,199.12,199.5,198.08,199.5,3413700,191.53
2012-09-10,199.39,201.82,198.73,200.95,4208000,192.92
2012-09-11,200.55,203.46,200.51,203.27,3910600,195.15
2012-09-12,203.52,204.65,202.96,203.77,3284000,195.63
2012-09-13,204.38,206.81,203.46,206.36,3879600,198.12
2012-09-14,206.24,207.65,206.05,206.81,4057100,198.55
2012-09-17,205.55,207.99,205.55,207.15,3275100,198.88
2012-09-18,206.88,207.88,206.48,207.07,2476100,198.8
2012-09-19,207.55,207.57,206.01,206.43,2605600,198.19
2012-09-20,205.85,206.99,205.3,206.18,3739100,197.95
2012-09-21,207.36,207.94,205.92,205.98,12771500,197.75
2012-09-24,205.02,206.06,204.9,205.29,3511100,197.09
2012-09-25,205.6,207.32,204.95,204.98,3345200,196.79
2012-09-26,205.05,205.98,203.9,204,3423300,195.85
2012-09-27,204.37,206.9,204.14,205.91,2771900,197.69
2012-09-28,205.66,208.32,205.31,207.45,4910900,199.17
2012-10-01,208.01,211.75,207.94,210.47,5456900,202.06
2012-10-02,210.96,211.47,208.5,209.84,3321000,201.46
2012-10-03,209.94,211.3,209.3,210.51,3192300,202.1
2012-10-04,210.28,210.97,208.53,210.39,2957500,201.99
2012-10-05,211.15,211.79,210.06,210.59,2858400,202.18
2012-10-08,210.02,210.64,209.21,209.82,1982600,201.44
2012-10-09,209.95,210.74,207.7,207.99,3580400,199.68
2012-10-10,207.82,208.23,205.05,205.82,4024500,197.6
2012-10-11,206.57,207.27,205.63,205.76,2910000,197.54
2012-10-12,205.64,207.96,205.56,207.8,2712000,199.5
2012-10-15,208.88,209.4,207.82,208.93,3060900,200.59
2012-10-16,209.94,211,209.47,211,5632100,202.57
2012-10-17,201.21,203.41,198.55,200.63,12673900,192.62
2012-10-18,199.91,200.14,194.07,194.96,9295900,187.17
2012-10-19,195.29,196.08,193.18,193.36,6620300,185.64
2012-10-22,193.71,194.68,192.44,194.4,4402500,186.64
2012-10-23,193.53,194,190.94,191.25,4427400,183.61
2012-10-24,192.44,193.29,190.56,190.72,3738000,183.1
2012-10-25,191.41,192.44,190.71,191.6,3249600,183.95
2012-10-26,191.49,193.87,191.47,193.27,4006500,185.55
2012-10-31,194.8,196.41,193.63,194.53,6052300,186.76
2012-11-01,194.68,197.89,194.55,197.15,3758800,189.28
2012-11-02,197.53,198,193.29,193.43,4260100,185.71
2012-11-05,192.36,194.97,192.01,194.14,2736200,186.39
2012-11-06,195.26,196.75,194.68,195.07,3281000,187.28
2012-11-07,193.36,193.68,191.16,191.16,4746200,184.33
2012-11-08,191.4,191.81,190.09,190.1,3542200,183.31
2012-11-09,189.85,191.64,188.88,189.64,3671600,182.86
2012-11-12,190.03,190.77,187.41,189.25,3067400,182.49
2012-11-13,188.39,190.88,188.25,188.32,3406700,181.59
2012-11-14,189.14,189.27,185.28,185.51,4404400,178.88
2012-11-15,185.83,187.2,184.78,185.85,3411700,179.21
2012-11-16,186.33,187.56,185.1,186.94,4660800,180.26
2012-11-19,188.62,190.39,188.3,190.35,3588900,183.55
2012-11-20,189.88,190.11,188.25,189.2,3170200,182.44
2012-11-21,189.3,190.89,188.95,190.29,5189600,183.49
2012-11-23,191,193.49,190.8,193.49,3877600,186.58
2012-11-26,192.45,193.37,191.77,192.88,5210300,185.99
2012-11-27,192.08,193.05,191,191.23,3290900,184.4
2012-11-28,190.98,192.04,189.27,191.98,3603600,185.12
2012-11-29,192.75,192.9,190.2,191.53,4077900,184.69
2012-11-30,191.75,192,189.5,190.07,4936400,183.28
2012-12-03,190.76,191.3,188.36,189.48,3349600,182.71
2012-12-04,189.71,190.75,189.02,189.36,3990700,182.59
2012-12-05,189.01,189.46,186.94,188.65,4202100,181.91
2012-12-06,189.17,190.18,188.41,189.7,3216600,182.92
2012-12-07,190.14,192.2,190.11,191.95,4091300,185.09
2012-12-10,192.17,193.54,191.65,192.62,3438500,185.74
2012-12-11,193.18,194.8,193.15,194.2,4144000,187.26
2012-12-12,194.6,194.75,192.46,192.95,4241900,186.06
2012-12-13,192.18,193.05,191.37,191.99,3623200,185.13
2012-12-14,191.69,193.4,191.26,191.76,3826900,184.91
2012-12-17,191.76,193.91,191.76,193.62,3792400,186.7
2012-12-18,193.85,195.92,193.84,195.69,4125900,188.7
2012-12-19,195.46,196.45,195,195.08,4270500,188.11
2012-12-20,194.47,194.95,193.16,194.77,4184500,187.81
2012-12-21,193.1,194.5,191.57,193.42,8225300,186.51
2012-12-24,193.05,193.83,192.02,192.4,1631200,185.52
2012-12-26,192.21,193.53,190.95,191.95,2776500,185.09
2012-12-27,191.53,193.28,190.7,192.71,3967600,185.82
2012-12-28,191.11,192.22,189.83,189.83,3536600,183.05
2012-12-31,189.23,191.68,188.84,191.55,4684900,184.71
2013-01-02,194.09,196.35,193.8,196.35,4234100,189.33
2013-01-03,195.67,196.29,194.44,195.27,3644700,188.29
2013-01-04,194.19,194.46,192.78,193.99,3380200,187.06
2013-01-07,193.4,193.78,192.34,193.14,2862300,186.24
2013-01-08,192.92,193.3,191.6,192.87,3026900,185.98
2013-01-09,193.48,193.49,191.65,192.32,3212000,185.45
2013-01-10,192.65,192.96,191.28,192.88,3608100,185.99
2013-01-11,194.15,195,192.9,194.45,3880400,187.5
2013-01-14,192.82,193.28,191.75,192.62,4172200,185.74
2013-01-15,191.31,192.73,190.39,192.5,4172100,185.62
2013-01-16,192,193.18,191.35,192.59,2962900,185.71
2013-01-17,193.85,194.46,193.24,193.65,3881600,186.73
2013-01-18,194.03,195,193.8,194.47,4559600,187.52
2013-01-22,194.36,196.08,194.01,196.08,7172300,189.07
2013-01-23,203.5,208.58,203.36,204.72,12530500,197.4
2013-01-24,203.91,205.06,203.08,204.42,4447200,197.12
2013-01-25,204.45,205.18,204.13,204.97,3358900,197.65
2013-01-28,204.85,206.22,204.29,204.93,2823700,197.61
2013-01-29,204.34,205.73,203.64,203.9,3617100,196.61
2013-01-30,203.69,204.88,203.19,203.52,2998400,196.25
2013-01-31,203.32,204.47,202.96,203.07,3091400,195.81
2013-02-01,204.65,205.35,203.84,205.18,3370700,197.85
2013-02-04,204.19,205.02,203.57,203.79,3188800,196.51
2013-02-05,204.31,204.75,202.51,202.79,3636900,195.54
2013-02-06,200.39,201.29,199.56,201.02,3624200,194.65
2013-02-07,200.62,200.91,198.68,199.74,3076700,193.41
2013-02-08,199.97,202.09,199.68,201.68,2893300,195.29
2013-02-11,200.98,201.95,199.75,200.16,2944700,193.82
2013-02-12,200.01,200.74,199.02,200.04,2461800,193.7
2013-02-13,200.65,200.95,199.57,200.09,2169800,193.75
2013-02-14,199.73,200.32,199.26,199.65,3294200,193.33
2013-02-15,199.98,201.25,199.82,200.98,3627800,194.61
2013-02-19,200.6,201.89,200.22,200.32,2998300,193.97
2013-02-20,200.62,201.72,198.86,199.31,3715400,193
2013-02-21,198.63,199.07,198.11,198.33,3922900,192.05
2013-02-22,199.23,201.09,198.84,201.09,3107900,194.72
2013-02-25,201.67,202.49,197.51,197.51,3844800,191.25
2013-02-26,198.63,199.9,197.84,199.14,3391600,192.83
2013-02-27,198.89,202.75,198.6,202.33,4185100,195.92
2013-02-28,202.18,203.12,200.79,200.83,4689200,194.47
2013-03-01,200.65,202.94,199.36,202.91,3308300,196.48
2013-03-04,202.59,205.19,202.55,205.19,3693400,198.69
2013-03-05,205.86,207.7,205.69,206.53,3807800,199.99
2013-03-06,207.03,208.49,206.66,208.38,3594800,201.78
2013-03-07,208.29,209.6,208.24,209.42,3884400,202.79
2013-03-08,209.85,210.74,209.43,210.38,3700500,203.72
2013-03-11,210.04,210.2,209.04,210.08,3049700,203.43
2013-03-12,209.4,210.73,209.09,210.55,3591600,203.88
2013-03-13,210.2,212.36,209.77,212.06,3355900,205.34
2013-03-14,212.15,215.86,212.15,215.8,5505500,208.96
2013-03-15,215.38,215.9,213.41,214.92,7930300,208.11
2013-03-18,212.9,214.5,212.64,213.21,3006000,206.46
2013-03-19,214.13,215.12,211.83,213.44,3198600,206.68
2013-03-20,214.76,215.82,214.3,215.06,3019000,208.25
2013-03-21,212.96,213,210.11,212.26,5830400,205.54
2013-03-22,212.21,213.17,211.62,212.08,3031500,205.36
2013-03-25,212.54,212.81,210.05,210.74,3242500,204.06
2013-03-26,211.77,212.5,211.5,212.36,2300300,205.63
2013-03-27,210.96,212.16,210.1,210.89,3223400,204.21
2013-03-28,209.83,213.44,209.74,213.3,3749900,206.54
2013-04-01,212.8,213.5,211.25,212.38,2144500,205.65
2013-04-02,212.92,214.71,211.57,214.36,3116800,207.57
2013-04-03,214.32,214.89,212.63,212.66,3128800,205.92
2013-04-04,212.77,212.93,210.04,211.31,3709500,204.62
2013-04-05,209.1,209.84,206.34,209.41,4148000,202.78
2013-04-08,209.07,209.32,207.33,209.32,2351200,202.69
2013-04-09,209.56,210,208.61,209.22,2577300,202.59
2013-04-10,211.86,212.51,210.47,212,3524200,205.28
2013-04-11,211.5,213.09,210.85,212.92,3655600,206.18
2013-04-12,210.79,211.49,209.78,211.38,3165400,204.68
2013-04-15,210.44,211.69,209.26,209.26,4218100,202.63
2013-04-16,210.84,212,209.2,212,2859500,205.28
2013-04-17,210.53,211.09,209.5,209.67,3269800,203.03
2013-04-18,210.11,210.25,206.15,207.15,6502000,200.59
2013-04-19,195.74,196.5,189.76,190,18847000,183.98
2013-04-22,191.15,191.38,187.68,187.83,9845400,181.88
2013-04-23,189.27,192.55,188.61,191.61,6296100,185.54
2013-04-24,192.16,192.5,191.09,191.71,3693900,185.64
2013-04-25,192.69,195.17,192.32,193.95,4650900,187.81
2013-04-26,194.16,194.71,193.25,194.31,3490300,188.16
2013-04-29,194.78,199.68,194.65,199.15,5932400,192.84
2013-04-30,199.13,202.59,197.35,202.54,7539900,196.12
2013-05-01,201.87,202.17,199.2,199.63,4899100,193.31
2013-05-02,200.12,202.43,199.75,202.39,3945100,195.98
2013-05-03,203.94,205.32,203.75,204.51,4492700,198.03
2013-05-06,203.79,203.99,201.52,202.78,4826500,196.36
2013-05-07,202.81,203.73,201.65,203.63,3451000,197.18
2013-05-08,202.94,204.85,202.51,204.82,3601700,199.26
2013-05-09,204.69,205,202.72,203.24,3542300,197.72
2013-05-10,203.37,204.53,202.82,204.47,3279200,198.92
2013-05-13,204.18,204.47,202.22,202.47,3648400,196.98
2013-05-14,202.09,203.67,202.08,203.21,3699700,197.7
2013-05-15,202.25,203.68,202.04,203.32,4028100,197.8
2013-05-16,204,206.59,204,204.69,4507000,199.14
2013-05-17,205.25,209.5,204.99,208.44,5704100,202.78
2013-05-20,208.02,209.15,207.42,207.6,3614500,201.97
2013-05-21,207.24,209.48,207,208.65,2982900,202.99
2013-05-22,208.5,210.15,206.12,206.99,5186800,201.37
2013-05-23,205.48,208.61,205.13,206.16,5179100,200.57
2013-05-24,204.69,206.43,204.42,205.72,3295800,200.14
2013-05-28,207.44,208.59,207.16,207.78,4011500,202.14
2013-05-29,206.22,208.42,206.04,207.92,3439400,202.28
2013-05-30,206.97,210.99,206.97,209.36,4399700,203.68
2013-05-31,208.59,211.98,208.02,208.02,4949000,202.38
2013-06-03,208.25,210.05,207.33,208.95,3322000,203.28
2013-06-04,208.6,209,205.08,206.19,3598300,200.59
2013-06-05,205.16,206.29,202.4,202.74,4215400,197.24
2013-06-06,203,204.2,201.47,203.8,3679400,198.27
2013-06-07,204.85,206.35,204.11,206.35,2953400,200.75
2013-06-10,206.97,206.98,204.9,205.02,2652300,199.46
2013-06-11,203.17,205.95,202.51,203.98,2814400,198.44
2013-06-12,204.59,205.23,200.51,201.2,3409800,195.74
2013-06-13,201.01,204.4,200.34,203.77,2899500,198.24
2013-06-14,203.97,204.74,201.81,202.2,2804500,196.71
2013-06-17,203.44,205.17,202.55,203.04,3219900,197.53
2013-06-18,203.02,206.09,202.87,204.87,3277800,199.31
2013-06-19,204.44,205.03,201.93,201.94,2846100,196.46
2013-06-20,200.67,201.7,197.28,197.35,4514800,191.99
2013-06-21,198.5,198.52,193.54,195.46,8914800,190.16
2013-06-24,193.99,194.91,191.34,193.54,4356200,188.29
2013-06-25,195.31,195.59,193.15,194.98,3846200,189.69
2013-06-26,195.97,196.23,194.5,194.86,3320200,189.57
2013-06-27,196.05,196.9,195.29,195.65,3514200,190.34
2013-06-28,191.73,192.66,188.41,191.11,10055800,185.92
2013-07-01,192.15,193.8,191.12,191.28,4442400,186.09
2013-07-02,190.78,193.23,190.26,191.5,3657700,186.3
2013-07-03,190.98,194.22,190.51,193.25,1872600,188.01
2013-07-05,194.49,195.16,192.35,194.93,2405400,189.64
2013-07-08,195.6,195.78,194.61,194.98,2947500,189.69
2013-07-09,191.88,192.8,190.78,191.3,5204200,186.11
2013-07-10,191.51,193.43,191.27,192.25,3892000,187.03
2013-07-11,193.78,194.11,192.61,192.8,4177500,187.57
2013-07-12,193.07,193.7,191.59,192.07,4494700,186.86
2013-07-15,192.42,194.89,191.68,194,5674700,188.74
2013-07-16,194.04,194.58,192.68,193.85,3745300,188.59
2013-07-17,194.72,194.89,193.03,194.55,6868400,189.27
2013-07-18,198.27,200.94,195.99,197.99,8393400,192.62
2013-07-19,197.91,197.99,193.24,193.54,6997600,188.29
2013-07-22,193.4,195.79,193.28,194.09,3398000,188.82
2013-07-23,194.21,196.43,194.1,194.98,2863800,189.69
2013-07-24,195.95,197.3,195.86,196.61,2957900,191.27
2013-07-25,196.3,197.83,195.66,197.22,3014300,191.87
2013-07-26,196.59,197.37,195,197.35,2485100,191.99
2013-07-29,196.83,197.19,195.53,196.21,2113700,190.89
2013-07-30,196.99,197.83,195.81,196.01,2663200,190.69
2013-07-31,194.49,196.91,194.49,195.04,3810000,189.75
2013-08-01,196.65,197.17,195.41,195.81,2877700,190.5
2013-08-02,195.5,195.5,193.22,195.16,3874000,189.86
2013-08-05,195.16,195.88,194.35,195.5,2490900,190.19
2013-08-06,192.26,192.51,190.27,190.99,5938500,185.81
2013-08-07,189.6,189.93,188.05,188.56,3901700,184.36
2013-08-08,189.45,189.87,186.79,187.93,4547600,183.74
2013-08-09,188,189.16,187,187.82,3249600,183.64
2013-08-12,186.97,189.56,186.89,189.09,3026500,184.88
2013-08-13,189.54,189.99,187.56,188.42,3542900,184.22
2013-08-14,188.58,188.93,187.3,187.53,2892300,183.35
2013-08-15,186.23,187,185.45,185.79,3692400,181.65
2013-08-16,185.54,186.46,185.34,185.34,3426400,181.21
2013-08-19,185.3,186.5,183.98,184.23,3248900,180.13
2013-08-20,184.37,185.63,183.17,184.56,3117800,180.45
2013-08-21,184.67,186.57,184.28,184.86,3551000,180.74
2013-08-22,185.65,186.25,184.25,185.19,2354300,181.07
2013-08-23,185.34,185.74,184.57,185.42,2292700,181.29
2013-08-26,185.27,187,184.68,184.74,2170400,180.63
2013-08-27,183.63,184.5,182.57,182.74,3190700,178.67
